price,area_m2,room_count,district,neighborhood,total_rooms,walkability_score,price_per_room,student_score
45000.0,75.0,2+1,beyoglu,firuzaga,3.0,70.74,15000.0,53.31
42000.0,75.0,1+1,beyoglu,cihangir,2.0,70.74,21000.0,43.84
45000.0,80.0,3+1,beyoglu,firuzaga,4.0,70.74,11250.0,63.48
40000.0,130.0,2+1,beyoglu,halicioglu,3.0,70.74,13333.333333333334,57.37
40000.0,80.0,1+1,beyoglu,haciahmet,2.0,70.74,20000.0,44.94
45000.0,80.0,2+1,beyoglu,gumussuyu,3.0,70.74,15000.0,53.31
43000.0,80.0,1+1,beyoglu,piri pasa,2.0,70.74,21500.0,43.33
45000.0,70.0,1+1,beyoglu,haciahmet,2.0,70.74,22500.0,42.42
45000.0,60.0,1+1,beyoglu,gumussuyu,2.0,70.74,22500.0,42.42
42000.0,85.0,2+1,beyoglu,ornektepe,3.0,70.74,14000.0,55.61
40000.0,90.0,2+1,beyoglu,kaptanpasa,3.0,70.74,13333.333333333334,57.37
40000.0,95.0,2+1,beyoglu,piri pasa,3.0,70.74,13333.333333333334,57.37
39000.0,60.0,1+1,beyoglu,tomtom,2.0,70.74,19500.0,45.77
40000.0,65.0,1+1,beyoglu,catma mescit,2.0,70.74,20000.0,44.94
40000.0,105.0,1+1,beyoglu,kuloglu,2.0,70.74,20000.0,44.94
45000.0,85.0,2+1,beyoglu,cihangir,3.0,70.74,15000.0,53.31
40000.0,85.0,2+1,beyoglu,kulaksiz,3.0,70.74,13333.333333333334,57.37
40000.0,55.0,Stüdyo (1+0),beyoglu,hacimimi,1.0,70.74,40000.0,36.07
42000.0,85.0,2+1,beyoglu,kalyoncu kullugu,3.0,70.74,14000.0,55.61
45000.0,75.0,1+1,beyoglu,kuloglu,2.0,70.74,22500.0,42.42
43500.0,80.0,2+1,beyoglu,tomtom,3.0,70.74,14500.0,54.62
40000.0,65.0,1+1,beyoglu,bereketzade,2.0,70.74,20000.0,44.94
45000.0,120.0,3+1,beyoglu,ornektepe,4.0,70.74,11250.0,63.48
42500.0,80.0,2+1,beyoglu,gumussuyu,3.0,70.74,14166.666666666666,55.18
45000.0,55.0,1+1,beyoglu,sehit muhtar,2.0,70.74,22500.0,42.42
42000.0,55.0,1+1,beyoglu,sehit muhtar,2.0,70.74,21000.0,43.84
40000.0,60.0,1+1,beyoglu,katip mustafa celebi,2.0,70.74,20000.0,44.94
45000.0,95.0,2+1,beyoglu,kececi piri,3.0,70.74,15000.0,53.31
40000.0,120.0,2+1,beyoglu,kocatepe,3.0,70.74,13333.333333333334,57.37
42000.0,95.0,2+1,beyoglu,sehit muhtar,3.0,70.74,14000.0,55.61
45000.0,100.0,2+1,beyoglu,cihangir,3.0,70.74,15000.0,53.31
45000.0,85.0,2+1,beyoglu,yenisehir,3.0,70.74,15000.0,53.31
45000.0,85.0,2+1,beyoglu,gumussuyu,3.0,70.74,15000.0,53.31
43000.0,110.0,2+1,beyoglu,firuzaga,3.0,70.74,14333.333333333334,54.86
45000.0,118.0,3+1,beyoglu,halicioglu,4.0,70.74,11250.0,63.48
41500.0,60.0,2+1,beyoglu,kuloglu,3.0,70.74,13833.333333333334,56.0
45000.0,75.0,1+1,beyoglu,evliya celebi,2.0,70.74,22500.0,42.42
45000.0,95.0,2+1,beyoglu,firuzaga,3.0,70.74,15000.0,53.31
45000.0,68.0,1+1,beyoglu,bulbul,2.0,70.74,22500.0,42.42
42000.0,130.0,3+1,beyoglu,kececi piri,4.0,70.74,10500.0,65.59
45000.0,60.0,1+1,beyoglu,cihangir,2.0,70.74,22500.0,42.42
45000.0,80.0,2+1,beyoglu,firuzaga,3.0,70.74,15000.0,53.31
40000.0,65.0,1+1,beyoglu,camiikebir,2.0,70.74,20000.0,44.94
39000.0,80.0,2+1,beyoglu,firuzaga,3.0,70.74,13000.0,58.34
43000.0,90.0,2+1,beyoglu,kulaksiz,3.0,70.74,14333.333333333334,54.86
40000.0,73.0,2+1,beyoglu,piri pasa,3.0,70.74,13333.333333333334,57.37
40000.0,105.0,2+1,beyoglu,cukur,3.0,70.74,13333.333333333334,57.37
42000.0,65.0,1.5+1,beyoglu,cihangir,2.5,70.74,16800.0,49.58
39000.0,65.0,1+1,beyoglu,cihangir,2.0,70.74,19500.0,45.77
45000.0,58.0,1+1,beyoglu,kececi piri,2.0,70.74,22500.0,42.42
40000.0,85.0,2+1,beyoglu,cukur,3.0,70.74,13333.333333333334,57.37
42500.0,50.0,1+1,beyoglu,katip mustafa celebi,2.0,70.74,21250.0,43.56
45000.0,50.0,1+1,beyoglu,cihangir,2.0,70.74,22500.0,42.42
40000.0,90.0,2+1,beyoglu,cihangir,3.0,70.74,13333.333333333334,57.37
45000.0,85.0,2+1,beyoglu,tomtom,3.0,70.74,15000.0,53.31
43000.0,80.0,1+1,beyoglu,firuzaga,2.0,70.74,21500.0,43.33
40000.0,70.0,1+1,beyoglu,kuloglu,2.0,70.74,20000.0,44.94
38000.0,66.0,1+1,beyoglu,sahkulu,2.0,70.74,19000.0,46.25
40000.0,80.0,1+1,beyoglu,sahkulu,2.0,70.74,20000.0,44.94
45000.0,65.0,1+1,beyoglu,katip mustafa celebi,2.0,70.74,22500.0,42.42
38000.0,110.0,3+1,beyoglu,kalyoncu kullugu,4.0,70.74,9500.0,69.46
45000.0,85.0,1+1,beyoglu,haciahmet,2.0,70.74,22500.0,42.42
38000.0,65.0,1+1,beyoglu,gumussuyu,2.0,70.74,19000.0,46.25
45000.0,64.0,1+1,beyoglu,haciahmet,2.0,70.74,22500.0,42.42
40000.0,60.0,1+1,beyoglu,tomtom,2.0,70.74,20000.0,44.94
40000.0,85.0,2+1,beyoglu,cihangir,3.0,70.74,13333.333333333334,57.37
44000.0,75.0,2+1,beyoglu,kulaksiz,3.0,70.74,14666.666666666666,54.4
40000.0,88.0,2+1,beyoglu,cihangir,3.0,70.74,13333.333333333334,57.37
42500.0,85.0,2+1,beyoglu,piri pasa,3.0,70.74,14166.666666666666,55.18
39000.0,75.0,2+1,beyoglu,katip mustafa celebi,3.0,70.74,13000.0,58.34
39000.0,60.0,2+1,beyoglu,kocatepe,3.0,70.74,13000.0,58.34
40000.0,67.0,1+1,beyoglu,haciahmet,2.0,70.74,20000.0,44.94
41000.0,75.0,2+1,beyoglu,halicioglu,3.0,70.74,13666.666666666666,56.56
40000.0,120.0,2+2,beyoglu,piri pasa,4.0,70.74,10000.0,67.46
45000.0,65.0,1+1,beyoglu,sehit muhtar,2.0,70.74,22500.0,42.42
42000.0,45.0,1+1,beyoglu,gumussuyu,2.0,70.74,21000.0,43.84
45000.0,60.0,2+1,beyoglu,sururi mehmet efendi,3.0,70.74,15000.0,53.31
45000.0,55.0,1+1,beyoglu,gumussuyu,2.0,70.74,22500.0,42.42
45000.0,140.0,3+1,beyoglu,yenisehir,4.0,70.74,11250.0,63.48
39000.0,70.0,1+1,beyoglu,omer avni,2.0,70.74,19500.0,45.77
45000.0,65.0,1+1,beyoglu,bedrettin,2.0,70.74,22500.0,42.42
40000.0,95.0,3+2,beyoglu,piri pasa,5.0,70.74,8000.0,76.27
50000.0,55.0,1+1,beyoglu,firuzaga,2.0,70.74,25000.0,40.64
52000.0,100.0,2+1,beyoglu,cihangir,3.0,70.74,17333.333333333332,49.05
52000.0,120.0,3+1,beyoglu,cihangir,4.0,70.74,13000.0,58.34
55000.0,75.0,2+1,beyoglu,sahkulu,3.0,70.74,18333.333333333332,47.37
55000.0,110.0,2+1,beyoglu,cihangir,3.0,70.74,18333.333333333332,47.37
55000.0,120.0,1+1,beyoglu,purtelas hasan efendi,2.0,70.74,27500.0,39.26
48000.0,80.0,1+1,beyoglu,cihangir,2.0,70.74,24000.0,41.31
55000.0,70.0,1+1,beyoglu,sehit muhtar,2.0,70.74,27500.0,39.26
55000.0,60.0,1+1,beyoglu,kuloglu,2.0,70.74,27500.0,39.26
47000.0,95.0,2+1,beyoglu,cihangir,3.0,70.74,15666.666666666666,51.86
55000.0,45.0,1+1,beyoglu,bereketzade,2.0,70.74,27500.0,39.26
55000.0,80.0,2+1,beyoglu,tomtom,3.0,70.74,18333.333333333332,47.37
55000.0,50.0,1+1,beyoglu,firuzaga,2.0,70.74,27500.0,39.26
55000.0,80.0,2+1,beyoglu,cihangir,3.0,70.74,18333.333333333332,47.37
50000.0,65.0,1+1,beyoglu,cihangir,2.0,70.74,25000.0,40.64
55000.0,95.0,2+1,beyoglu,firuzaga,3.0,70.74,18333.333333333332,47.37
50000.0,60.0,1+1,beyoglu,sehit muhtar,2.0,70.74,25000.0,40.64
49000.0,60.0,1+1,beyoglu,bereketzade,2.0,70.74,24500.0,41.08
50000.0,70.0,3+1,beyoglu,kuloglu,4.0,70.74,12500.0,59.64
55000.0,100.0,3+1,beyoglu,asmali mescit,4.0,70.74,13750.0,56.25
55000.0,81.0,1+1,beyoglu,haciahmet,2.0,70.74,27500.0,39.26
55000.0,155.0,3+1,beyoglu,piri pasa,4.0,70.74,13750.0,56.25
55000.0,65.0,1+1,beyoglu,kemankes karamustafa pasa,2.0,70.74,27500.0,39.26
50000.0,80.0,2+1,beyoglu,gumussuyu,3.0,70.74,16666.666666666668,49.96
51000.0,80.0,1+1,beyoglu,piri pasa,2.0,70.74,25500.0,40.24
54000.0,85.0,3+1,beyoglu,katip mustafa celebi,4.0,70.74,13500.0,56.81
55000.0,90.0,3+1,beyoglu,cihangir,4.0,70.74,13750.0,56.25
50000.0,68.0,2+1,beyoglu,cihangir,3.0,70.74,16666.666666666668,49.96
55000.0,118.0,1+1,beyoglu,haciahmet,2.0,70.74,27500.0,39.26
50000.0,60.0,1+1,beyoglu,cihangir,2.0,70.74,25000.0,40.64
51000.0,85.0,2+1,beyoglu,sutluce,3.0,70.74,17000.0,49.39
51000.0,85.0,2+1,beyoglu,tomtom,3.0,70.74,17000.0,49.39
50000.0,125.0,2+1,beyoglu,kocatepe,3.0,70.74,16666.666666666668,49.96
50000.0,65.0,2+1,beyoglu,bereketzade,3.0,70.74,16666.666666666668,49.96
50000.0,100.0,2+1,beyoglu,gumussuyu,3.0,70.74,16666.666666666668,49.96
55000.0,75.0,1+1,beyoglu,kemankes karamustafa pasa,2.0,70.74,27500.0,39.26
55000.0,110.0,2+1,beyoglu,halicioglu,3.0,70.74,18333.333333333332,47.37
48000.0,65.0,1+1,beyoglu,bereketzade,2.0,70.74,24000.0,41.31
55000.0,90.0,2+1,beyoglu,cihangir,3.0,70.74,18333.333333333332,47.37
53000.0,70.0,2+1,beyoglu,kocatepe,3.0,70.74,17666.666666666668,48.14
48000.0,65.0,1+1,beyoglu,sehit muhtar,2.0,70.74,24000.0,41.31
49500.0,69.0,1+1,beyoglu,haciahmet,2.0,70.74,24750.0,41.0
55000.0,50.0,1+1,beyoglu,cihangir,2.0,70.74,27500.0,39.26
55000.0,65.0,1+1,beyoglu,bereketzade,2.0,70.74,27500.0,39.26
55000.0,80.0,2+1,beyoglu,kemankes karamustafa pasa,3.0,70.74,18333.333333333332,47.37
50000.0,90.0,2+1,beyoglu,kamer hatun,3.0,70.74,16666.666666666668,49.96
55000.0,65.0,1+1,beyoglu,firuzaga,2.0,70.74,27500.0,39.26
52000.0,88.0,2+1,beyoglu,sutluce,3.0,70.74,17333.333333333332,49.05
55000.0,80.0,2+1,beyoglu,firuzaga,3.0,70.74,18333.333333333332,47.37
55000.0,100.0,2+1,beyoglu,firuzaga,3.0,70.74,18333.333333333332,47.37
52500.0,70.0,2+1,beyoglu,tomtom,3.0,70.74,17500.0,48.59
54500.0,85.0,1+1,beyoglu,kilicali pasa,2.0,70.74,27250.0,39.46
53000.0,105.0,2+1,beyoglu,sutluce,3.0,70.74,17666.666666666668,48.14
48000.0,110.0,3+1,beyoglu,piri pasa,4.0,70.74,12000.0,60.92
50000.0,130.0,3+1,beyoglu,piri pasa,4.0,70.74,12500.0,59.64
55000.0,58.0,1+1,beyoglu,sahkulu,2.0,70.74,27500.0,39.26
53000.0,70.0,1+1,beyoglu,kilicali pasa,2.0,70.74,26500.0,39.86
50000.0,55.0,1+1,beyoglu,purtelas hasan efendi,2.0,70.74,25000.0,40.64
53000.0,104.0,1+1,beyoglu,tomtom,2.0,70.74,26500.0,39.86
50000.0,70.0,1+1,beyoglu,cihangir,2.0,70.74,25000.0,40.64
55000.0,70.0,2+1,beyoglu,kalyoncu kullugu,3.0,70.74,18333.333333333332,47.37
47500.0,100.0,3+1,beyoglu,huseyinaga,4.0,70.74,11875.0,61.29
50000.0,70.0,2+1,beyoglu,emekyemez,3.0,70.74,16666.666666666668,49.96
55000.0,85.0,2+1,beyoglu,bereketzade,3.0,70.74,18333.333333333332,47.37
55000.0,60.0,1+1,beyoglu,gumussuyu,2.0,70.74,27500.0,39.26
48500.0,95.0,2+1,beyoglu,gumussuyu,3.0,70.74,16166.666666666666,51.04
50000.0,50.0,1+1,beyoglu,gumussuyu,2.0,70.74,25000.0,40.64
52000.0,57.0,1+1,beyoglu,cihangir,2.0,70.74,26000.0,40.1
50000.0,66.0,1+1,beyoglu,sehit muhtar,2.0,70.74,25000.0,40.64
46500.0,80.0,1+1,beyoglu,bereketzade,2.0,70.74,23250.0,41.92
55000.0,75.0,2+1,beyoglu,cihangir,3.0,70.74,18333.333333333332,47.37
55000.0,95.0,2+1,beyoglu,bulbul,3.0,70.74,18333.333333333332,47.37
52250.0,175.0,3+1,beyoglu,cihangir,4.0,70.74,13062.5,58.07
50000.0,105.0,2+1,beyoglu,gumussuyu,3.0,70.74,16666.666666666668,49.96
50000.0,95.0,2+1,beyoglu,gumussuyu,3.0,70.74,16666.666666666668,49.96
55000.0,65.0,1+1,beyoglu,cukur,2.0,70.74,27500.0,39.26
55000.0,85.0,2+1,beyoglu,gumussuyu,3.0,70.74,18333.333333333332,47.37
50000.0,70.0,2+1,beyoglu,piyalepasa,3.0,70.74,16666.666666666668,49.96
46000.0,115.0,2+1,beyoglu,gumussuyu,3.0,70.74,15333.333333333334,52.3
50000.0,75.0,1+1,beyoglu,kocatepe,2.0,70.74,25000.0,40.64
55000.0,75.0,2.5+1,beyoglu,cihangir,3.5,70.74,15714.285714285714,51.79
50000.0,65.0,1+1,beyoglu,bereketzade,2.0,70.74,25000.0,40.64
55000.0,75.0,1+1,beyoglu,gumussuyu,2.0,70.74,27500.0,39.26
53000.0,80.0,2+1,beyoglu,cihangir,3.0,70.74,17666.666666666668,48.14
47000.0,50.0,1+1,beyoglu,cihangir,2.0,70.74,23500.0,41.63
63000.0,79.0,1+1,beyoglu,istiklal,2.0,70.74,31500.0,37.62
57500.0,70.0,1+1,beyoglu,gumussuyu,2.0,70.74,28750.0,38.66
62000.0,95.0,2+1,beyoglu,kuloglu,3.0,70.74,20666.666666666668,44.08
65000.0,155.0,3+1,beyoglu,cihangir,4.0,70.74,16250.0,50.77
75000.0,125.0,3+1,beyoglu,sutluce,4.0,70.74,18750.0,46.69
63000.0,95.0,2+1,beyoglu,tomtom,3.0,70.74,21000.0,43.84
58000.0,75.0,1+1,beyoglu,haciahmet,2.0,70.74,29000.0,38.54
57000.0,100.0,2+1,beyoglu,sutluce,3.0,70.74,19000.0,46.25
70000.0,90.0,2+1,beyoglu,gumussuyu,3.0,70.74,23333.333333333332,41.79
75000.0,110.0,2+1,beyoglu,istiklal,3.0,70.74,25000.0,40.64
60000.0,170.0,3+2,beyoglu,piri pasa,5.0,70.74,12000.0,60.92
70000.0,130.0,2+0,beyoglu,kemankes karamustafa pasa,2.0,70.74,35000.0,36.66
65000.0,75.0,2+1,beyoglu,mueyyetzade,3.0,70.74,21666.666666666668,43.13
57000.0,103.0,2+1,beyoglu,sutluce,3.0,70.74,19000.0,46.25
65000.0,95.0,2+1,beyoglu,hacimimi,3.0,70.74,21666.666666666668,43.13
70000.0,75.0,1+1,beyoglu,kilicali pasa,2.0,70.74,35000.0,36.66
68000.0,80.0,1+1,beyoglu,istiklal,2.0,70.74,34000.0,36.83
65000.0,63.0,1+1,beyoglu,tomtom,2.0,70.74,32500.0,37.2
75000.0,90.0,2+1,beyoglu,kilicali pasa,3.0,70.74,25000.0,40.64
60000.0,120.0,2+1,beyoglu,bereketzade,3.0,70.74,20000.0,44.94
59000.0,93.0,2+1,beyoglu,haciahmet,3.0,70.74,19666.666666666668,45.68
68000.0,90.0,2+1,beyoglu,haciahmet,3.0,70.74,22666.666666666668,42.13
69000.0,74.0,1+1,beyoglu,istiklal,2.0,70.74,34500.0,36.79
75000.0,85.0,1+1,beyoglu,bereketzade,2.0,70.74,37500.0,36.3
75000.0,90.0,2+1,beyoglu,sahkulu,3.0,70.74,25000.0,40.64
65000.0,100.0,2+1,beyoglu,cihangir,3.0,70.74,21666.666666666668,43.13
65000.0,90.0,1+1,beyoglu,emekyemez,2.0,70.74,32500.0,37.2
65000.0,95.0,1+1,beyoglu,cihangir,2.0,70.74,32500.0,37.2
70000.0,100.0,1+1,beyoglu,firuzaga,2.0,70.74,35000.0,36.66
75000.0,105.0,4+1,beyoglu,katip mustafa celebi,5.0,70.74,15000.0,53.31
75000.0,150.0,3+1,beyoglu,omer avni,4.0,70.74,18750.0,46.69
59000.0,58.0,1+1,beyoglu,tomtom,2.0,70.74,29500.0,38.46
60000.0,120.0,2.5+1,beyoglu,sehit muhtar,3.5,70.74,17142.85714285714,49.2
65000.0,70.0,1+1,beyoglu,gumussuyu,2.0,70.74,32500.0,37.2
58000.0,65.0,1+1,beyoglu,cihangir,2.0,70.74,29000.0,38.54
60000.0,60.0,1+1,beyoglu,firuzaga,2.0,70.74,30000.0,38.13
65000.0,90.0,2+1,beyoglu,istiklal,3.0,70.74,21666.666666666668,43.13
57500.0,170.0,4+2,beyoglu,sutluce,6.0,70.74,9583.333333333334,69.21
58000.0,62.0,1+1,beyoglu,haciahmet,2.0,70.74,29000.0,38.54
70000.0,150.0,3+1,beyoglu,purtelas hasan efendi,4.0,70.74,17500.0,48.59
65000.0,95.0,2+1,beyoglu,kamer hatun,3.0,70.74,21666.666666666668,43.13
65000.0,80.0,1+1,beyoglu,gumussuyu,2.0,70.74,32500.0,37.2
60000.0,75.0,1+1,beyoglu,kilicali pasa,2.0,70.74,30000.0,38.13
65000.0,65.0,1+1,beyoglu,gumussuyu,2.0,70.74,32500.0,37.2
65000.0,80.0,2+1,beyoglu,firuzaga,3.0,70.74,21666.666666666668,43.13
65000.0,90.0,2+1,beyoglu,kamer hatun,3.0,70.74,21666.666666666668,43.13
56500.0,70.0,1+1,beyoglu,kuloglu,2.0,70.74,28250.0,38.98
75000.0,65.0,1+1,beyoglu,gumussuyu,2.0,70.74,37500.0,36.3
73000.0,165.0,3+1,beyoglu,sutluce,4.0,70.74,18250.0,47.64
69500.0,120.0,2+1,beyoglu,cihangir,3.0,70.74,23166.666666666668,41.94
65000.0,65.0,1+1,beyoglu,tomtom,2.0,70.74,32500.0,37.2
66000.0,75.0,1+1,beyoglu,cihangir,2.0,70.74,33000.0,37.03
60000.0,75.0,1+1,beyoglu,istiklal,2.0,70.74,30000.0,38.13
69000.0,79.0,2+1,beyoglu,istiklal,3.0,70.74,23000.0,42.03
60000.0,80.0,1+1,beyoglu,sahkulu,2.0,70.74,30000.0,38.13
59000.0,115.0,2+1,beyoglu,purtelas hasan efendi,3.0,70.74,19666.666666666668,45.68
60000.0,107.0,2+1,beyoglu,sutluce,3.0,70.74,20000.0,44.94
64000.0,180.0,4+1,beyoglu,ornektepe,5.0,70.74,12800.0,58.71
72000.0,80.0,2+1,beyoglu,omer avni,3.0,70.74,24000.0,41.31
65000.0,100.0,2+1,beyoglu,kilicali pasa,3.0,70.74,21666.666666666668,43.13
63000.0,70.0,1+1,beyoglu,gumussuyu,2.0,70.74,31500.0,37.62
60000.0,68.0,1+1,beyoglu,istiklal,2.0,70.74,30000.0,38.13
70000.0,81.0,2+1,beyoglu,istiklal,3.0,70.74,23333.333333333332,41.79
65000.0,80.0,1+1,beyoglu,camiikebir,2.0,70.74,32500.0,37.2
56500.0,70.0,1+1,beyoglu,firuzaga,2.0,70.74,28250.0,38.98
65000.0,75.0,1+1,beyoglu,cihangir,2.0,70.74,32500.0,37.2
70000.0,100.0,2+1,beyoglu,sehit muhtar,3.0,70.74,23333.333333333332,41.79
75000.0,85.0,1+1,beyoglu,omer avni,2.0,70.74,37500.0,36.3
60000.0,70.0,2+1,beyoglu,kuloglu,3.0,70.74,20000.0,44.94
58000.0,130.0,3+1,beyoglu,gumussuyu,4.0,70.74,14500.0,54.62
65000.0,79.0,1+1,beyoglu,istiklal,2.0,70.74,32500.0,37.2
75000.0,110.0,2+1,beyoglu,purtelas hasan efendi,3.0,70.74,25000.0,40.64
65000.0,60.0,1+1,beyoglu,kocatepe,2.0,70.74,32500.0,37.2
65000.0,110.0,2+1,beyoglu,firuzaga,3.0,70.74,21666.666666666668,43.13
65000.0,180.0,2+1,beyoglu,kalyoncu kullugu,3.0,70.74,21666.666666666668,43.13
58000.0,70.0,1+1,beyoglu,haciahmet,2.0,70.74,29000.0,38.54
60000.0,60.0,1+1,beyoglu,istiklal,2.0,70.74,30000.0,38.13
75000.0,90.0,2+1,beyoglu,istiklal,3.0,70.74,25000.0,40.64
75000.0,90.0,2+1,beyoglu,cihangir,3.0,70.74,25000.0,40.64
60000.0,130.0,3+1,beyoglu,omer avni,4.0,70.74,15000.0,53.31
57000.0,70.0,2+1,beyoglu,firuzaga,3.0,70.74,19000.0,46.25
