price,area_m2,room_count,district,sub_district,neighborhood,price_min_filter,price_max_filter
130.000 TL,156,3+1,bahcelievler,Merkez,Bahçelievler Mh.,110001,150000
120.000 TL,300,5+2,bahcelievler,Yenibosna,Yenibosna Merkez Mah.,110001,150000
125.000 TL,200,5+2,bahcelievler,Merkez,Bahçelievler Mh.,110001,150000
125.000 TL,153,3+1,bahcelievler,Merkez,Bahçelievler Mh.,110001,150000
135.000 TL,280,6+2,bahcelievler,Merkez,Bahçelievler Mh.,110001,150000
115.000 TL,175,3+1,bahcelievler,Merkez,Bahçelievler Mh.,110001,150000
130.000 TL,210,3+1,bahcelievler,Merkez,Bahçelievler Mh.,110001,150000
14.000 TL,40,Stüdyo (1+0),bakirkoy,Kartaltepe,,10000,14000
,,,bakirkoy,,,10000,14000
30.000 TL,50,1+1,bakirkoy,Cevizlik,,26001,31000
29.000 TL,50,Stüdyo (1+0),bakirkoy,Cevizlik,Sakızağacı Mh.,26001,31000
,,,bakirkoy,,,26001,31000
36.000 TL,75,1+1,bakirkoy,Cevizlik,Yenimahalle Mah.,31001,37000
36.000 TL,60,1+1,bakirkoy,Cevizlik,Yenimahalle Mah.,31001,37000
35.000 TL,55,1+1,bakirkoy,Zeytinlik,,31001,37000
,,,bakirkoy,,,31001,37000
35.000 TL,80,2+1,bakirkoy,Cevizlik,Yenimahalle Mah.,31001,37000
35.000 TL,70,1+1,bakirkoy,Cevizlik,,31001,37000
37.000 TL,48,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,31001,37000
36.000 TL,60,1+1,bakirkoy,Cevizlik,,31001,37000
39.000 TL,60,1+1,bakirkoy,Cevizlik,,37001,45000
39.000 TL,37,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
42.500 TL,85,2+1,bakirkoy,Cevizlik,Sakızağacı Mh.,37001,45000
,,,bakirkoy,,,37001,45000
45.000 TL,65,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
45.000 TL,45,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
38.000 TL,45,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
40.000 TL,40,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
38.000 TL,80,2+1,bakirkoy,Cevizlik,,37001,45000
39.999 TL,77,2+1,bakirkoy,Zuhuratbaba,,37001,45000
,,,bakirkoy,,,37001,45000
40.000 TL,115,2+1,bakirkoy,Kartaltepe,,37001,45000
40.500 TL,61,Stüdyo (1+0),bakirkoy,Kartaltepe,Osmaniye Mah.,37001,45000
38.000 TL,45,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
44.000 TL,55,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
38.000 TL,45,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
40.000 TL,45,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
39.000 TL,45,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
43.000 TL,90,1+1,bakirkoy,Florya,Şenlikköy Mh.,37001,45000
40.000 TL,60,1+1,bakirkoy,Zuhuratbaba,,37001,45000
45.000 TL,90,2+1,bakirkoy,Zuhuratbaba,,37001,45000
40.000 TL,40,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,37001,45000
48.000 TL,100,2+1,bakirkoy,Cevizlik,,45001,55000
46.000 TL,69,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,45001,55000
47.500 TL,65,1+1,bakirkoy,Cevizlik,,45001,55000
,,,bakirkoy,,,45001,55000
50.000 TL,75,2+1,bakirkoy,Yeşilköy,Yeşilköy Mh.,45001,55000
50.000 TL,60,2+1,bakirkoy,Kartaltepe,Osmaniye Mah.,45001,55000
55.000 TL,120,2+1,bakirkoy,Cevizlik,,45001,55000
52.500 TL,65,2+1,bakirkoy,Kartaltepe,Osmaniye Mah.,45001,55000
55.000 TL,60,1+1,bakirkoy,Yeşilköy,Yeşilköy Mh.,45001,55000
55.000 TL,120,2+1,bakirkoy,Cevizlik,,45001,55000
50.000 TL,67,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,45001,55000
47.000 TL,55,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,45001,55000
50.000 TL,80,1+1,bakirkoy,Ataköy,Ataköy 2-5-6. Kısım Mh.,45001,55000
50.000 TL,45,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,45001,55000
50.000 TL,80,2+1,bakirkoy,Zuhuratbaba,,45001,55000
53.000 TL,85,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,45001,55000
50.000 TL,37,1+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,45001,55000
47.500 TL,90,2+1,bakirkoy,Cevizlik,Sakızağacı Mh.,45001,55000
74.000 TL,104,2+1,bakirkoy,Ataköy,Ataköy 7-8-9-10. Kısım Mh.,55001,75000
75.000 TL,140,3+1,bakirkoy,Yeşilköy,Yeşilköy Mh.,55001,75000
75.000 TL,145,3+1,bakirkoy,Kartaltepe,,55001,75000
,,,bakirkoy,,,55001,75000
69.000 TL,125,3+1,bakirkoy,Ataköy,Ataköy 2-5-6. Kısım Mh.,55001,75000
75.000 TL,115,3+1,bakirkoy,Ataköy,Ataköy 3-4-11. Kısım Mh.,55001,75000
